CUSTOMER_KEY,TRIAL_CUSTOMER_TYPE,CONTROL_GROUP_FLAG,TARIFF_PRODUCT_CD,FEEDBACK_TECH1_PRODUCT_CD,FEEDBACK_TECH2_PRODUCT_CD,LIFESTYLE_AUDIT_PRODUCT_CD,INFERRED_CELL,VERIFIED_CELL,SERVICE_TYPE,GENERAL_SUPPLY_CNT,CONTROLLED_LOAD_CNT,NET_SOLAR_CNT,GROSS_SOLAR_CNT,OTHER_LOAD_CNT,SERVICE_LOC_STATUS_NAME,ASSRTD_CLIMATE_ZONE_CD,ASSRTD_CLIMATE_ZONE_DESC,ASSRTD_DWELLING_TYPE_CD,ASSRTD_GAS_USAGE_GROUP_CD,ASSRTD_ELECTRICITY_USE_GRP_CD,DWELLING_TYPE_CD,DRYER_USAGE_CD,REDUCING_CONSUMPTION_CD,AIRCON_TYPE_CD,NUM_REFRIGERATORS,NUM_ROOMS_HEATED,HAS_GENERATION,HAS_INTERNET_ACCESS,HAS_GAS,HAS_GAS_HEATING,HAS_GAS_HOT_WATER,HAS_GAS_COOKING,HAS_POOLPUMP,HAS_AIRCON,HAS_GAS_OTHER_APPLIANCE,IS_HOME_DURING_DAYTIME,HAS_AGREED_TO_SMS,SMART_METER_INSTALLATION_DATE,LIFESTYLE_AUDIT_PERFORMED_DATE,PROVISIONING_COMPLETE_DATE,OFFER_WITHDRAWN_DATE,ACCEPTANCE_WITHDRAWN_DATE,OPERATION_START_DATE,OPERATION_FINISH_DATE,AGREEMENT_EXIT_REASON
8303204,Control,Y,,,,,86,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,HI,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,7-May-12,,,,,,,
8303214,Network,N,,NETPOR,,,50,48.0,Domestic,1,1,0,0,0,Trial Closed,5,Warm temperate,NotUnit,MED,MED,SeparateHouse,LOW,HI,SplitSystem,2.0,0.0,N,Y,N,N,N,N,N,Y,N,N,Y,26-Jun-12,,22-Oct-12,,,22-Oct-12,28-Feb-14,OPTOUTNETWKCLOSE
8303226,Network,N,,,,,14,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,LOW,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,22-May-12,,,,,,,
8303390,Network,N,,,,,14,28.0,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,LOW,SemiDetached,LOW,HI,SplitSystem,2.0,0.0,N,N,Y,N,Y,Y,N,Y,Y,N,N,5-Mar-12,,,,,,,
8303396,Network,N,,,,,50,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,MED,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,5-Mar-12,,,,,,,
8303400,Network,N,,,,,86,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,HI,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,25-Feb-12,,,,,,,
8303732,Network,N,,,,,14,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,LOW,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,17-Feb-12,,,,,,,
8303738,Network,N,,,,,14,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,LOW,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,17-Feb-12,,,,,,,
8304614,Network,N,,,,,36,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,MED,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,11-Feb-12,,,,,,,
8304722,Network,N,NETDPRPPE,,,,0,0.0,Domestic,1,1,0,0,0,Opted Out,5,Warm temperate,NotUnit,LOW,LOW,SeparateHouse,LOW,LOW,SplitSystem,1.0,0.0,N,Y,N,N,N,N,N,Y,N,N,Y,10-Feb-12,,5-Oct-12,,,5-Oct-12,11-Sep-13,OptOutExit
8304778,Network,N,,,,,72,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,HI,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,10-Feb-12,,,,,,,
8304974,Network,N,,NETPOR,,,98,84.0,Domestic,1,1,0,0,0,Trial Closed,5,Warm temperate,NotUnit,MED,HI,SeparateHouse,LOW,HI,Ducted,2.0,0.0,N,Y,N,N,N,N,Y,Y,N,N,Y,11-Jul-12,,12-Jun-13,,,12-Jun-13,28-Feb-14,OPTOUTNETWKCLOSE
8305078,Network,N,,,,,62,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,MED,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,10-Jul-12,,,,,,,
8306220,Network,N,,,,NETLSA,72,72.0,Domestic,1,1,0,0,0,Trial Closed,5,Warm temperate,NotUnit,LOW,HI,SeparateHouse,HI,HI,SplitSystem,1.0,0.0,N,N,Y,N,N,Y,N,Y,N,N,Y,1-Mar-12,,11-Dec-12,,,11-Dec-12,28-Feb-14,OPTOUTNETWKCLOSE
8306546,Control,Y,,,,,48,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,MED,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,7-Jun-12,,,,,,,
8306548,Network,N,,,,,48,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,MED,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,3-Feb-12,,,,,,,
8306668,Network,N,,NETPOR,,,84,84.0,Domestic,1,1,0,0,0,Trial Closed,5,Warm temperate,NotUnit,LOW,HI,SeparateHouse,NONE,MED,SplitSystem,1.0,0.0,N,Y,N,N,N,N,N,Y,N,N,Y,7-Jun-12,,12-Jun-13,,,12-Jun-13,28-Feb-14,OPTOUTNETWKCLOSE
8308166,Network,N,NETDPRPPE,,,,84,100.0,Domestic,1,0,0,0,0,Trial Closed,5,Warm temperate,NotUnit,LOW,HI,SeparateHouse,MED,MED,SplitSystem,1.0,0.0,N,Y,Y,N,Y,Y,Y,Y,N,N,Y,25-Jul-12,,26-Nov-12,,,26-Nov-12,28-Feb-14,OPTOUTNETWKCLOSE
8308172,Network,N,,NETPOR,,,26,24.0,Domestic,1,0,0,0,0,Trial Closed,5,Warm temperate,NotUnit,MED,LOW,SeparateHouse,LOW,MED,SplitSystem,1.0,0.0,N,Y,N,N,N,N,N,Y,N,N,Y,19-Jun-12,,12-Dec-12,,,12-Dec-12,28-Feb-14,OPTOUTNETWKCLOSE
8308346,Network,N,,,,,14,0.0,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,LOW,SeparateHouse,LOW,HI,SplitSystem,1.0,0.0,N,N,N,N,N,N,N,Y,N,N,N,9-Mar-12,,,,,,,
8308384,Network,N,,,,,86,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,HI,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,31-May-12,,,,,,,
8308388,Network,N,,,,NETLSA,50,48.0,Domestic,1,1,0,0,0,Trial Closed,5,Warm temperate,NotUnit,MED,MED,SeparateHouse,MED,LOW,,2.0,1.0,N,N,Y,Y,N,N,N,N,N,N,N,22-Feb-12,,18-Oct-12,,,18-Oct-12,28-Feb-14,OPTOUTNETWKCLOSE
8308424,Network,N,,,,,50,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,MED,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,26-Apr-12,,,,,,,
8308440,Network,N,,,,,14,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,LOW,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,22-Feb-12,,,,,,,
8308560,Network,N,,,,,98,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,HI,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,30-Mar-12,,,,,,,
8308644,Control,Y,,,,,62,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,MED,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,16-Mar-12,,,,,,,
8308664,Control,Y,,,,,98,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,HI,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,16-Mar-12,,,,,,,
8308992,Network,N,,NETPOR,,,72,72.0,Domestic,1,1,0,0,0,Trial Closed,5,Warm temperate,NotUnit,LOW,HI,SeparateHouse,LOW,HI,SplitSystem,1.0,0.0,N,Y,N,N,N,N,Y,Y,N,N,Y,13-Apr-12,,5-Oct-12,,,5-Oct-12,28-Feb-14,OPTOUTNETWKCLOSE
8309176,Network,N,,,,,16,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,HI,LOW,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,10-Aug-12,,,,,,,
8309182,Network,N,,,,,16,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,HI,LOW,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,7-Aug-12,,,,,,,
8309214,Network,N,,NETPOR,,,16,14.0,Domestic,1,0,0,0,0,Trial Closed,5,Warm temperate,NotUnit,HI,LOW,SeparateHouse,NONE,MED,,1.0,0.0,N,Y,Y,N,Y,Y,N,N,N,N,N,17-Aug-12,,30-Oct-12,,,30-Oct-12,28-Feb-14,OPTOUTNETWKCLOSE
8309784,Control,Y,,,,,48,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,MED,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,6-Mar-12,,,,,,,
8310478,Control,Y,,,,,84,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,HI,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,20-Apr-12,,,,,,,
8310860,Network,N,,,,,84,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,HI,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,14-Aug-12,,,,,,,
8310914,Network,N,,,,,62,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,MED,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,14-Aug-12,,,,,,,
8311352,Network,N,,,,,48,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,MED,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,14-Apr-12,,,,,,,
8311722,Control,Y,,,,,28,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,HI,LOW,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,6-Aug-12,,,,,,,
8311754,Control,Y,,,,,100,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,HI,HI,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,8-Aug-12,,,,,,,
8312074,Control,Y,,,,,2,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,LOW,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,23-Feb-12,,,,,,,
8312082,Network,N,,,,,0,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,6-Feb-12,,,,,,,
8312132,Control,Y,,,,,2,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,LOW,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,1-Dec-11,,,,,,,
8312180,Network,N,,NETPOR,,,36,40.0,Domestic,1,1,0,0,0,Trial Closed,5,Warm temperate,NotUnit,LOW,MED,SeparateHouse,HI,LOW,SplitSystem,2.0,1.0,N,Y,Y,Y,Y,Y,N,Y,N,N,Y,14-Aug-12,,18-Oct-12,,,18-Oct-12,28-Feb-14,OPTOUTNETWKCLOSE
8312230,Control,Y,,,,,0,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,7-Feb-12,,,,,,,
8312232,Control,Y,,,,,38,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,MED,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,2-Feb-12,,,,,,,
8312270,Network,N,,,,,2,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,LOW,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,23-Feb-12,,,,,,,
8312582,Network,N,,NETPOR,,,2,0.0,Domestic,1,0,0,0,0,Trial Closed,5,Warm temperate,NotUnit,MED,LOW,SeparateHouse,NONE,MED,SplitSystem,1.0,0.0,N,Y,N,N,N,N,N,Y,N,N,N,8-Feb-12,,26-Oct-12,,,26-Oct-12,28-Feb-14,OPTOUTNETWKCLOSE
8312590,Network,N,,,,,36,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,MED,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,14-Aug-12,,,,,,,
8312660,Network,N,,NETPOR,,,74,96.0,Domestic,1,1,0,0,0,Trial Closed,5,Warm temperate,NotUnit,MED,HI,SeparateHouse,LOW,LOW,SplitSystem,2.0,0.0,N,Y,N,N,N,N,Y,Y,N,N,Y,10-Feb-12,,18-Oct-12,,,18-Oct-12,28-Feb-14,OPTOUTNETWKCLOSE
8312704,Control,Y,,,,,2,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,LOW,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,10-Feb-12,,,,,,,
8313392,Control,Y,,,,,0,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,30-Mar-12,,,,,,,
8313434,Network,N,,NETPOR,,,12,16.0,Domestic,1,0,0,0,0,Trial Closed,5,Warm temperate,NotUnit,LOW,LOW,SeparateHouse,LOW,LOW,SplitSystem,2.0,1.0,N,Y,Y,Y,Y,Y,N,Y,N,N,N,30-Mar-12,,26-Oct-12,,,26-Oct-12,28-Feb-14,OPTOUTNETWKCLOSE
8313576,Network,N,NETDPRPPE,,,,86,84.0,Domestic,1,1,0,0,0,Trial Closed,5,Warm temperate,NotUnit,MED,HI,SeparateHouse,LOW,MED,SplitSystem,3.0,0.0,N,Y,N,N,N,N,Y,Y,N,N,Y,16-Jul-12,,26-Nov-12,,,26-Nov-12,28-Feb-14,OPTOUTNETWKCLOSE
8313580,Network,N,,NETPOR,,,72,84.0,Domestic,2,0,0,0,0,Trial Closed,5,Warm temperate,NotUnit,LOW,HI,SeparateHouse,LOW,HI,SplitSystem,3.0,0.0,N,Y,N,N,N,N,N,Y,N,N,Y,22-Jun-12,,8-Jun-13,,,8-Jun-13,28-Feb-14,OPTOUTNETWKCLOSE
8313586,Control,Y,,,,,86,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,HI,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,3-Aug-12,,,,,,,
8313754,Network,N,,,,,26,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,LOW,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,25-May-12,,,,,,,
8313812,Network,N,,,,,60,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,MED,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,20-Jan-12,,,,,,,
8313850,Network,N,,NETPOR,,,86,96.0,Domestic,2,2,2,0,0,Trial Closed,5,Warm temperate,NotUnit,MED,HI,SeparateHouse,LOW,MED,SplitSystem,2.0,0.0,Y,Y,Y,N,N,Y,N,Y,N,N,Y,15-Jun-12,,18-Oct-12,,,18-Oct-12,28-Feb-14,OPTOUTNETWKCLOSE
8313944,Control,Y,,,,,62,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,MED,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,15-Jun-12,,,,,,,
8313974,Network,N,,,,,26,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,LOW,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,10-Jul-12,,,,,,,
8313978,Control,Y,,,,,62,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,MED,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,15-Jun-12,,,,,,,
8314012,Control,Y,,,,,98,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,HI,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,4-Apr-12,,,,,,,
8314014,Control,Y,,,,,62,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,MED,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,22-May-12,,,,,,,
8314286,Network,N,,,,,38,36.0,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,MED,SeparateHouse,NONE,MED,Other,3.0,0.0,N,N,Y,N,N,Y,N,Y,N,N,N,20-Jan-12,,,,,,,
8314306,Network,N,,NETPOR,,,74,72.0,Domestic,2,0,0,1,0,Trial Closed,5,Warm temperate,NotUnit,MED,HI,SeparateHouse,NONE,MED,SplitSystem,2.0,0.0,Y,Y,Y,N,Y,N,N,Y,N,N,Y,5-Apr-12,,30-Oct-12,,,30-Oct-12,28-Feb-14,OPTOUTNETWKCLOSE
8314356,Network,N,,NETPOR,,,72,96.0,Domestic,1,1,0,0,0,Trial Closed,5,Warm temperate,NotUnit,LOW,HI,SeparateHouse,NONE,MED,,2.0,0.0,N,Y,Y,N,N,Y,N,N,N,N,Y,20-Jan-12,,30-Oct-12,,,30-Oct-12,28-Feb-14,OPTOUTNETWKCLOSE
8314574,Network,N,,,,,84,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,HI,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,20-Apr-12,,,,,,,
8316364,Control,Y,,,,,2,,Domestic,2,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,LOW,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,29-May-12,,,,,,,
8316388,Network,N,,,,,38,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,MED,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,16-Jun-12,,,,,,,
8316442,Network,N,,NETPOR,,,72,84.0,Domestic,2,1,0,1,0,Trial Closed,5,Warm temperate,NotUnit,LOW,HI,SeparateHouse,LOW,HI,SplitSystem,4.0,0.0,Y,Y,N,N,N,N,Y,Y,N,N,Y,14-Jul-12,,8-Jun-13,,,8-Jun-13,28-Feb-14,OPTOUTNETWKCLOSE
8316474,Network,N,,NETPOR,,,36,36.0,Domestic,1,1,0,0,0,Trial Closed,5,Warm temperate,NotUnit,LOW,MED,SeparateHouse,MED,MED,,2.0,0.0,N,Y,N,N,N,N,N,N,N,N,N,13-Jul-12,,14-Nov-12,,,14-Nov-12,28-Feb-14,OPTOUTNETWKCLOSE
8316476,Network,N,,,,,36,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,MED,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,31-Jul-12,,,,,,,
8316500,Network,N,NETDPRPPE,,,,0,4.0,Domestic,1,0,0,0,0,Trial Closed,5,Warm temperate,NotUnit,LOW,LOW,SeparateHouse,LOW,HI,Ducted,2.0,0.0,N,Y,Y,N,Y,Y,Y,Y,N,N,Y,9-Jul-12,,3-Dec-12,,,3-Dec-12,28-Feb-14,OPTOUTNETWKCLOSE
8316508,Network,N,,,,,72,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,HI,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,10-Jul-12,,,,,,,
8316512,Control,Y,,,,,36,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,MED,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,9-Mar-12,,,,,,,
8316532,Network,N,,,,,0,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,6-Mar-12,,,,,,,
8318526,Network,N,,NETPOR,,,84,96.0,Domestic,1,1,0,0,0,Trial Closed,5,Warm temperate,NotUnit,LOW,HI,SeparateHouse,LOW,MED,Ducted,2.0,0.0,N,Y,N,N,N,N,Y,Y,N,N,Y,24-Mar-12,,18-Oct-12,,,18-Oct-12,28-Feb-14,OPTOUTNETWKCLOSE
8318760,Network,N,NETDPRPPE,,,,2,0.0,Domestic,1,1,0,0,0,Trial Closed,5,Warm temperate,NotUnit,MED,LOW,SeparateHouse,NONE,MED,SplitSystem,2.0,1.0,N,N,Y,Y,N,Y,N,Y,N,N,Y,14-Aug-12,,28-Nov-12,,,28-Nov-12,28-Feb-14,OPTOUTNETWKCLOSE
8319530,Network,N,,,,,2,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,LOW,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,13-Jun-12,,,,,,,
8319612,Network,N,,,,NETLSA,2,4.0,Domestic,1,0,0,0,0,Trial Closed,5,Warm temperate,NotUnit,MED,LOW,SeparateHouse,MED,MED,,1.0,0.0,N,N,Y,N,Y,Y,N,N,N,N,Y,27-Jul-12,,3-Oct-12,,,3-Oct-12,28-Feb-14,OPTOUTNETWKCLOSE
8319748,Network,N,,NETPOR,,,38,48.0,Domestic,2,2,1,0,0,Trial Closed,5,Warm temperate,NotUnit,MED,MED,SeparateHouse,NONE,HI,SplitSystem,5.0,1.0,Y,Y,Y,Y,N,Y,N,Y,N,N,Y,9-Jun-12,,14-Jun-13,,,14-Jun-13,28-Feb-14,OPTOUTNETWKCLOSE
8319752,Network,N,,NETPOR,,,2,2.0,Domestic,1,0,0,0,0,Trial Closed,5,Warm temperate,NotUnit,MED,LOW,SeparateHouse,NONE,HI,,1.0,0.0,N,Y,Y,N,Y,Y,Y,N,N,N,N,26-Jul-12,,2-Oct-12,,,2-Oct-12,28-Feb-14,OPTOUTNETWKCLOSE
8319760,Network,N,NETDPRPPE,,,,2,2.0,Domestic,1,0,0,0,0,Trial Closed,5,Warm temperate,NotUnit,MED,LOW,SeparateHouse,NONE,HI,,1.0,0.0,N,Y,Y,N,Y,Y,N,N,N,N,Y,8-Jun-12,,3-Oct-12,,,3-Oct-12,28-Feb-14,OPTOUTNETWKCLOSE
8319766,Network,N,,,,,2,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,LOW,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,8-Jun-12,,,,,,,
8319808,Network,N,,,,,38,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,MED,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,26-Jul-12,,,,,,,
8319812,Network,N,,NETPOR,,,74,76.0,Domestic,1,0,0,0,0,Trial Closed,5,Warm temperate,NotUnit,MED,HI,SeparateHouse,LOW,HI,SplitSystem,1.0,0.0,N,Y,Y,N,Y,Y,N,Y,N,N,Y,4-May-12,,2-Oct-12,,,2-Oct-12,28-Feb-14,OPTOUTNETWKCLOSE
8320082,Network,N,NETDPRPPE,,,,48,48.0,Domestic,1,1,1,0,0,Trial Closed,5,Warm temperate,NotUnit,LOW,MED,SeparateHouse,NONE,HI,SplitSystem,1.0,1.0,Y,Y,Y,Y,N,Y,N,Y,N,N,Y,15-Aug-12,,1-Nov-12,,,1-Nov-12,28-Feb-14,OPTOUTNETWKCLOSE
8320522,Network,N,,,,,50,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,MED,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,24-Jul-12,,,,,,,
8320546,Network,N,,NETPOR,NETSIHD,,60,60.0,Domestic,1,1,0,0,0,Trial Closed,5,Warm temperate,NotUnit,LOW,MED,SeparateHouse,MED,MED,SplitSystem,2.0,0.0,N,Y,N,N,N,N,N,Y,N,N,N,20-Jun-12,,8-Jan-13,,,8-Jan-13,28-Feb-14,OPTOUTNETWKCLOSE
8320564,Network,N,,,,,60,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,MED,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,7-Aug-12,,,,,,,
8320566,Network,N,,,,,24,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,2-Jun-12,,,,,,,
8320576,Network,N,,NETPOR,,,96,96.0,Domestic,1,1,0,0,0,Trial Closed,5,Warm temperate,NotUnit,LOW,HI,SeparateHouse,LOW,HI,SplitSystem,2.0,0.0,N,Y,N,N,N,N,Y,Y,N,N,N,7-Aug-12,,18-Oct-12,,,18-Oct-12,28-Feb-14,OPTOUTNETWKCLOSE
8320604,Network,N,,,,,60,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,MED,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,2-Jun-12,,,,,,,
8320906,Control,Y,,,,,14,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,LOW,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,16-Aug-12,,,,,,,
8320922,Control,Y,,,,,14,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,LOW,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,16-Aug-12,,,,,,,
8320948,Control,Y,,,,,36,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,MED,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,30-Jul-12,,,,,,,
8320966,Network,N,,,,,86,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,HI,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,25-Jul-12,,,,,,,
8321862,Control,Y,,,,,100,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,HI,HI,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,11-Jul-12,,,,,,,
8321930,Control,Y,,,,,64,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,HI,MED,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,31-Jan-12,,,,,,,
8321976,Network,N,,,,,36,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,MED,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,10-Feb-12,,,,,,,
